CityName,CityCode,Date,first_dose_0-19,first_dose_20-29,first_dose_30-39,first_dose_40-49,first_dose_50-59,first_dose_60-69,first_dose_70-79,first_dose_80-89,first_dose_90+,second_dose_0-19,second_dose_20-29,second_dose_30-39,second_dose_40-49,second_dose_50-59,second_dose_60-69,second_dose_70-79,second_dose_80-89,second_dose_90+
אכסאל,478,2021-02-28,616.0,1655.0,1220.0,1267.0,1055.0,609.0,299.0,64.0,<15,229.0,595.0,555.0,734.0,755.0,512.0,262.0,57.0,<15
אכסאל,478,2021-03-01,624.0,1676.0,1230.0,1277.0,1059.0,609.0,299.0,65.0,<15,245.0,619.0,566.0,747.0,762.0,516.0,262.0,57.0,<15
אכסאל,478,2021-03-02,644.0,1715.0,1255.0,1301.0,1071.0,613.0,302.0,66.0,<15,262.0,654.0,585.0,762.0,780.0,521.0,262.0,58.0,<15
אכסאל,478,2021-03-03,648.0,1723.0,1262.0,1309.0,1076.0,617.0,303.0,67.0,<15,267.0,667.0,596.0,769.0,787.0,521.0,262.0,58.0,<15
אכסאל,478,2021-03-04,658.0,1769.0,1282.0,1324.0,1090.0,627.0,305.0,68.0,<15,283.0,704.0,629.0,795.0,799.0,524.0,263.0,58.0,<15
אכסאל,478,2021-03-05,666.0,1787.0,1285.0,1333.0,1095.0,628.0,309.0,68.0,<15,293.0,738.0,646.0,815.0,810.0,528.0,264.0,58.0,<15
אכסאל,478,2021-03-06,666.0,1789.0,1286.0,1333.0,1095.0,628.0,309.0,68.0,<15,293.0,739.0,649.0,816.0,812.0,528.0,264.0,58.0,<15
אל סייד,1359,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-29,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-30,0.0,0.0,<15,0.0,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2020-12-31,0.0,0.0,<15,0.0,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-01,0.0,0.0,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-02,0.0,0.0,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-03,0.0,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-04,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-05,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-06,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-07,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-08,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-09,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-10,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-11,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-12,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-13,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-14,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-15,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-16,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-17,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-18,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-19,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-20,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-21,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,<15,0.0,<15,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-22,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,<15,0.0,<15,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-23,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,0.0,<15,0.0,<15,0.0,0.0,0.0,0.0
אל סייד,1359,2021-01-24,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,0.0,<15,0.0,<15,0.0,0.0
אל סייד,1359,2021-01-25,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-26,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-27,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-28,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-29,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-30,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-01-31,<15,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-01,<15,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-02,<15,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-03,<15,<15,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-04,<15,16.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-05,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-06,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-07,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-08,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-09,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-10,<15,20.0,<15,<15,<15,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-11,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-12,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-13,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-14,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-15,<15,21.0,<15,15.0,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-16,<15,21.0,<15,15.0,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-17,<15,21.0,15.0,15.0,15.0,0.0,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-18,<15,22.0,17.0,15.0,18.0,<15,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-19,<15,23.0,17.0,15.0,19.0,<15,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-20,<15,29.0,19.0,15.0,19.0,<15,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-21,<15,29.0,19.0,16.0,20.0,<15,<15,<15,0.0,0.0,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-22,<15,32.0,20.0,16.0,21.0,<15,<15,<15,0.0,<15,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-23,<15,37.0,21.0,17.0,22.0,<15,<15,<15,0.0,<15,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-24,<15,38.0,23.0,18.0,23.0,<15,<15,<15,0.0,<15,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-25,<15,38.0,24.0,18.0,23.0,<15,<15,<15,0.0,<15,<15,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-26,<15,41.0,25.0,19.0,24.0,<15,<15,<15,0.0,<15,17.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-27,<15,41.0,25.0,19.0,24.0,<15,<15,<15,0.0,<15,18.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-02-28,<15,43.0,26.0,20.0,24.0,<15,<15,<15,0.0,<15,18.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-03-01,<15,43.0,28.0,20.0,25.0,<15,<15,<15,0.0,<15,18.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-03-02,<15,43.0,29.0,20.0,25.0,<15,<15,<15,0.0,<15,18.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-03-03,<15,47.0,34.0,21.0,28.0,<15,<15,<15,0.0,<15,19.0,<15,<15,<15,0.0,<15,<15,0.0
אל סייד,1359,2021-03-04,<15,48.0,34.0,21.0,28.0,<15,<15,<15,0.0,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0
אל סייד,1359,2021-03-05,<15,50.0,34.0,21.0,28.0,<15,<15,<15,0.0,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0
אל סייד,1359,2021-03-06,<15,50.0,34.0,21.0,28.0,<15,<15,<15,0.0,<15,21.0,<15,<15,15.0,0.0,<15,<15,0.0
אלון שבות,3604,2020-12-20,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-21,0.0,<15,<15,0.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-22,0.0,<15,<15,<15,<15,<15,15.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-23,0.0,<15,<15,<15,<15,24.0,29.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-24,0.0,<15,<15,<15,<15,36.0,52.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-25,0.0,<15,<15,<15,15.0,38.0,57.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-26,0.0,<15,<15,<15,15.0,38.0,57.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-27,<15,<15,<15,<15,18.0,44.0,66.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-28,<15,19.0,<15,<15,27.0,60.0,89.0,16.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-29,<15,27.0,<15,18.0,32.0,73.0,100.0,32.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-30,<15,43.0,21.0,27.0,57.0,99.0,114.0,39.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2020-12-31,<15,56.0,30.0,40.0,83.0,110.0,128.0,45.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-01,<15,75.0,38.0,59.0,94.0,117.0,133.0,47.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-02,<15,79.0,38.0,62.0,97.0,120.0,133.0,47.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-03,<15,97.0,45.0,72.0,121.0,133.0,140.0,53.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-04,18.0,117.0,65.0,95.0,135.0,140.0,146.0,57.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-05,19.0,127.0,67.0,112.0,154.0,146.0,148.0,59.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-06,20.0,131.0,67.0,118.0,162.0,151.0,148.0,59.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-07,20.0,137.0,73.0,125.0,163.0,152.0,149.0,59.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-08,24.0,137.0,76.0,129.0,164.0,152.0,149.0,60.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-09,24.0,137.0,76.0,129.0,164.0,152.0,149.0,60.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-10,24.0,139.0,76.0,131.0,165.0,152.0,149.0,60.0,<15,0.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0
אלון שבות,3604,2021-01-11,24.0,140.0,76.0,131.0,165.0,152.0,149.0,60.0,<15,0.0,<15,<15,0.0,<15,<15,<15,0.0,0.0
אלון שבות,3604,2021-01-12,24.0,144.0,77.0,135.0,168.0,154.0,149.0,60.0,<15,0.0,<15,<15,0.0,<15,<15,<15,0.0,0.0
אלון שבות,3604,2021-01-13,26.0,153.0,79.0,142.0,182.0,154.0,149.0,60.0,<15,0.0,<15,<15,<15,<15,17.0,<15,<15,<15
אלון שבות,3604,2021-01-14,29.0,167.0,89.0,149.0,207.0,156.0,150.0,60.0,<15,0.0,<15,<15,<15,<15,31.0,40.0,<15,<15
אלון שבות,3604,2021-01-15,29.0,172.0,94.0,150.0,209.0,156.0,150.0,60.0,<15,0.0,<15,<15,<15,<15,32.0,53.0,<15,<15
אלון שבות,3604,2021-01-16,29.0,173.0,94.0,153.0,210.0,156.0,150.0,60.0,<15,0.0,<15,<15,<15,<15,32.0,53.0,<15,<15
אלון שבות,3604,2021-01-17,30.0,182.0,94.0,159.0,217.0,156.0,150.0,60.0,<15,0.0,<15,<15,<15,17.0,39.0,60.0,<15,<15
אלון שבות,3604,2021-01-18,34.0,204.0,96.0,170.0,221.0,156.0,150.0,60.0,<15,<15,<15,<15,<15,21.0,51.0,73.0,<15,<15
אלון שבות,3604,2021-01-19,36.0,217.0,100.0,181.0,226.0,156.0,151.0,60.0,<15,<15,21.0,<15,<15,30.0,60.0,83.0,23.0,<15
אלון שבות,3604,2021-01-20,39.0,233.0,103.0,204.0,231.0,156.0,151.0,60.0,<15,<15,35.0,16.0,18.0,44.0,82.0,101.0,29.0,<15
אלון שבות,3604,2021-01-21,40.0,247.0,108.0,218.0,237.0,157.0,151.0,60.0,<15,<15,48.0,23.0,29.0,64.0,99.0,120.0,37.0,<15
אלון שבות,3604,2021-01-22,42.0,252.0,109.0,219.0,237.0,157.0,151.0,60.0,<15,<15,63.0,31.0,38.0,78.0,108.0,123.0,43.0,<15
אלון שבות,3604,2021-01-23,42.0,252.0,110.0,220.0,237.0,157.0,151.0,60.0,<15,<15,65.0,33.0,38.0,78.0,108.0,123.0,43.0,<15
אלון שבות,3604,2021-01-24,62.0,267.0,113.0,222.0,237.0,157.0,151.0,60.0,<15,<15,84.0,38.0,61.0,99.0,116.0,128.0,47.0,<15
אלון שבות,3604,2021-01-25,76.0,284.0,116.0,227.0,238.0,157.0,151.0,60.0,<15,<15,100.0,61.0,84.0,124.0,128.0,140.0,53.0,<15
אלון שבות,3604,2021-01-26,102.0,298.0,121.0,232.0,242.0,157.0,151.0,60.0,<15,16.0,108.0,65.0,96.0,138.0,137.0,143.0,54.0,<15
אלון שבות,3604,2021-01-27,117.0,316.0,122.0,237.0,243.0,157.0,151.0,60.0,<15,19.0,118.0,66.0,108.0,152.0,143.0,146.0,58.0,<15
אלון שבות,3604,2021-01-28,137.0,325.0,137.0,239.0,244.0,157.0,151.0,60.0,<15,20.0,126.0,72.0,118.0,158.0,150.0,147.0,59.0,<15
אלון שבות,3604,2021-01-29,141.0,332.0,142.0,245.0,245.0,157.0,151.0,60.0,<15,23.0,128.0,73.0,123.0,159.0,150.0,147.0,60.0,<15
אלון שבות,3604,2021-01-30,141.0,333.0,143.0,245.0,245.0,157.0,151.0,60.0,<15,23.0,128.0,73.0,123.0,160.0,150.0,147.0,60.0,<15
אלון שבות,3604,2021-01-31,151.0,374.0,164.0,249.0,246.0,157.0,151.0,60.0,<15,24.0,132.0,74.0,126.0,161.0,150.0,147.0,60.0,<15
אלון שבות,3604,2021-02-01,154.0,410.0,173.0,251.0,246.0,157.0,151.0,60.0,<15,24.0,134.0,74.0,126.0,161.0,150.0,147.0,60.0,<15
אלון שבות,3604,2021-02-02,156.0,433.0,178.0,252.0,247.0,157.0,151.0,60.0,<15,24.0,137.0,76.0,130.0,164.0,152.0,147.0,60.0,<15
אלון שבות,3604,2021-02-03,160.0,446.0,181.0,254.0,248.0,157.0,151.0,60.0,<15,26.0,147.0,78.0,139.0,175.0,152.0,147.0,60.0,<15
אלון שבות,3604,2021-02-04,160.0,452.0,182.0,254.0,248.0,157.0,151.0,60.0,<15,29.0,161.0,86.0,146.0,197.0,154.0,148.0,60.0,<15
אלון שבות,3604,2021-02-05,160.0,456.0,185.0,254.0,248.0,157.0,151.0,60.0,<15,29.0,166.0,91.0,147.0,198.0,154.0,148.0,60.0,<15
אלון שבות,3604,2021-02-06,165.0,463.0,187.0,257.0,248.0,157.0,151.0,60.0,<15,29.0,166.0,91.0,150.0,199.0,154.0,148.0,60.0,<15
אלון שבות,3604,2021-02-07,166.0,478.0,189.0,257.0,248.0,157.0,151.0,60.0,<15,30.0,178.0,92.0,155.0,209.0,154.0,148.0,60.0,<15
אלון שבות,3604,2021-02-08,166.0,494.0,190.0,258.0,249.0,157.0,151.0,61.0,<15,34.0,189.0,93.0,167.0,212.0,154.0,148.0,60.0,<15
אלון שבות,3604,2021-02-09,166.0,504.0,192.0,260.0,251.0,157.0,151.0,61.0,<15,36.0,206.0,96.0,175.0,217.0,154.0,149.0,60.0,<15
אלון שבות,3604,2021-02-10,169.0,524.0,210.0,263.0,253.0,158.0,151.0,61.0,<15,39.0,219.0,100.0,191.0,223.0,154.0,149.0,60.0,<15
אלון שבות,3604,2021-02-11,173.0,538.0,213.0,263.0,253.0,158.0,151.0,61.0,<15,40.0,230.0,105.0,207.0,229.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-12,174.0,541.0,215.0,265.0,253.0,158.0,151.0,61.0,<15,42.0,237.0,106.0,208.0,229.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-13,174.0,542.0,215.0,265.0,253.0,158.0,151.0,61.0,<15,42.0,237.0,106.0,209.0,230.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-14,177.0,555.0,221.0,265.0,253.0,158.0,151.0,62.0,<15,57.0,248.0,109.0,210.0,230.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-15,182.0,560.0,225.0,268.0,253.0,158.0,151.0,62.0,<15,73.0,262.0,113.0,216.0,230.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-16,183.0,569.0,230.0,268.0,253.0,158.0,152.0,62.0,<15,88.0,277.0,116.0,221.0,232.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-17,184.0,573.0,233.0,269.0,253.0,158.0,152.0,62.0,<15,98.0,294.0,119.0,225.0,232.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-18,185.0,576.0,233.0,269.0,253.0,158.0,152.0,63.0,<15,110.0,300.0,124.0,226.0,232.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-19,185.0,577.0,234.0,269.0,254.0,158.0,152.0,63.0,<15,130.0,312.0,133.0,230.0,234.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-20,186.0,580.0,234.0,269.0,254.0,158.0,152.0,63.0,<15,133.0,314.0,136.0,233.0,236.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-21,189.0,588.0,235.0,269.0,254.0,158.0,152.0,63.0,<15,146.0,347.0,150.0,239.0,238.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-22,190.0,596.0,238.0,272.0,255.0,159.0,152.0,63.0,<15,150.0,388.0,164.0,242.0,238.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-23,193.0,599.0,241.0,272.0,256.0,159.0,152.0,63.0,<15,152.0,410.0,169.0,243.0,239.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-24,193.0,604.0,243.0,272.0,258.0,159.0,152.0,63.0,<15,158.0,427.0,175.0,245.0,240.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-25,195.0,606.0,246.0,274.0,258.0,159.0,152.0,63.0,<15,158.0,429.0,175.0,245.0,240.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-26,196.0,606.0,246.0,274.0,258.0,159.0,152.0,63.0,<15,158.0,429.0,177.0,245.0,240.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-27,197.0,606.0,246.0,274.0,258.0,159.0,152.0,63.0,<15,161.0,433.0,177.0,246.0,240.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-02-28,199.0,609.0,246.0,276.0,258.0,159.0,152.0,63.0,<15,162.0,446.0,179.0,246.0,240.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-03-01,201.0,613.0,246.0,277.0,259.0,159.0,153.0,63.0,<15,166.0,473.0,185.0,249.0,241.0,155.0,149.0,60.0,<15
אלון שבות,3604,2021-03-02,202.0,620.0,246.0,277.0,260.0,160.0,153.0,63.0,<15,166.0,480.0,188.0,250.0,243.0,155.0,149.0,61.0,<15
אלון שבות,3604,2021-03-03,203.0,627.0,252.0,278.0,263.0,161.0,153.0,64.0,<15,169.0,495.0,203.0,254.0,244.0,156.0,149.0,61.0,<15
אלון שבות,3604,2021-03-04,203.0,628.0,252.0,279.0,264.0,161.0,153.0,64.0,<15,171.0,504.0,208.0,254.0,244.0,156.0,149.0,61.0,<15
אלון שבות,3604,2021-03-05,205.0,629.0,254.0,279.0,264.0,161.0,153.0,64.0,<15,171.0,509.0,210.0,256.0,244.0,156.0,149.0,61.0,<15
אלון שבות,3604,2021-03-06,205.0,629.0,254.0,279.0,264.0,161.0,153.0,64.0,<15,171.0,510.0,210.0,256.0,244.0,156.0,149.0,61.0,<15
אליכין,41,2020-12-20,0.0,0.0,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אליכין,41,2020-12-21,0.0,0.0,0.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אליכין,41,2020-12-22,0.0,0.0,0.0,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
אליכין,41,2020-12-23,0.0,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
